post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
1323,Facebook,fa_3961681166,https://facebook.com/lighthouse_ph/247290,2023-11-07 18:17:00,Tuesday,18,FundraisingAppeal,Text,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=facebook,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,Share,Reintegration,Emotional,122,False,,True,4897.3,20326,13976,223,39,47,0,84,,0.032,397,10,314596.0,9170,,,,
1324,Twitter,tw_7059249464,https://twitter.com/lighthouse_ph/515559,2023-11-14 18:49:00,Tuesday,18,EventPromotion,Text,"The road to recovery is long, but together we walk it.",#GiveHope #ChildRights #EndTrafficking,1,2,False,,Gratitude,Celebratory,54,False,EasterAppeal,False,,12890,9451,250,67,35,0,87,,0.0496,250,0,0.0,3607,,,,
1325,YouTube,yo_4657104313,https://youtube.com/lighthouse_ph/701804,2023-11-14 18:51:00,Tuesday,18,EducationalContent,Video,"Your donation is not just money — it's hope, safety, and a future.",,0,0,False,,DonorImpact,Hopeful,66,False,YearEndDrive2025,False,,26713,19547,382,50,42,0,66,11320,0.0381,498,0,0.0,7433,555.8,188.9,7433,
1326,WhatsApp,wh_9617224610,https://whatsapp.com/lighthouse_ph/968454,2023-11-21 18:12:00,Tuesday,18,ThankYou,Text,Our girls are thriving because of people like you. Thank you.,,0,3,False,,Education,Inspirational,61,False,,False,,2667,1854,43,16,18,0,26,,0.077,273,2,19004.39,2298,,,,454
1327,LinkedIn,li_2324918663,https://linkedin.com/lighthouse_ph/205797,2023-11-21 18:24:00,Tuesday,18,Campaign,Text,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,Share,CampaignLaunch,Urgent,122,True,,False,,3761,3059,53,17,12,0,16,,0.0336,79,0,0.0,4007,,,,
1328,Instagram,in_9366655114,https://instagram.com/lighthouse_ph/126658,2023-11-21 18:01:00,Tuesday,18,ImpactStory,Photo,These girls are proof that healing is possible. Support their journey.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,2,False,,AwarenessRaising,Informative,70,False,GivingTuesday,False,,11867,8197,593,62,100,69,56,6056,0.0865,1358,0,0.0,6035,,,,
1329,TikTok,ti_6840547707,https://tiktok.com/lighthouse_ph/367685,2023-11-28 18:28:00,Tuesday,18,FundraisingAppeal,Video,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=tiktok,#BeTheLight #SupportSurvivors #SafeHouse,1,3,True,FollowUs,Health,Grateful,108,True,YearEndDrive2025,False,,57015,50077,3544,368,489,405,927,22957,0.0988,3889,3,26207.08,12460,320.0,284.3,,
1330,Facebook,fa_9148975433,https://facebook.com/lighthouse_ph/147573,2023-11-28 18:01:00,Tuesday,18,EventPromotion,Photo,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=facebook,#BeTheLight #SupportSurvivors #SafeHouse,1,0,True,FollowUs,SafehouseLife,Emotional,106,False,YearEndDrive2025,False,,16136,11701,231,22,36,0,42,,0.0275,387,2,26240.87,9187,,,,
1331,Twitter,tw_4972649306,https://twitter.com/lighthouse_ph/924764,2023-12-05 18:09:00,Tuesday,18,EducationalContent,Text,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=twitter,#LighthousePH #ProtectChildren #HumanTrafficking,1,1,True,Donate,EventRecap,Celebratory,121,False,YearEndDrive2025,False,,9033,7542,146,28,17,0,39,,0.0344,188,1,6553.15,3696,,,,
1332,YouTube,yo_1679346062,https://youtube.com/lighthouse_ph/115664,2023-12-05 18:10:00,Tuesday,18,ThankYou,Video,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=youtube,,0,3,True,Share,Reintegration,Hopeful,105,False,EasterAppeal,False,,6017,3953,150,40,17,0,37,2252,0.07,453,1,24919.26,6818,228.7,78.5,6818,
1333,WhatsApp,wh_1843046681,https://whatsapp.com/lighthouse_ph/329964,2023-12-12 18:26:00,Tuesday,18,Campaign,Text,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=whatsapp,,0,3,True,FollowUs,Gratitude,Inspirational,108,False,GivingTuesday,False,,5871,3817,49,18,19,0,39,,0.0482,274,3,26951.55,2771,,,,194
1334,LinkedIn,li_4863461116,https://linkedin.com/lighthouse_ph/443874,2023-12-12 18:32:00,Tuesday,18,ImpactStory,Photo,One donation. One changed life. Will you be the change today?,,0,1,False,,DonorImpact,Urgent,61,False,,False,,5142,3477,41,8,11,0,12,,0.0298,201,5,87781.33,3769,,,,
1335,Instagram,in_7963484427,https://instagram.com/lighthouse_ph/672396,2023-12-12 18:27:00,Tuesday,18,FundraisingAppeal,Reel,Each story of healing starts with your support. Give today.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,0,False,,Education,Informative,59,False,GivingTuesday,False,,20261,17401,599,125,144,44,218,13666,0.0612,1179,2,11853.16,5610,,,,
1336,TikTok,ti_9482937862,https://tiktok.com/lighthouse_ph/970399,2023-12-19 18:28:00,Tuesday,18,EventPromotion,Video,Help us give more girls the safety and love they deserve.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,2,False,,CampaignLaunch,Grateful,57,False,,True,2034.42,185161,124821,10663,2176,1095,1422,1995,39032,0.115,18881,0,0.0,12916,93.3,171.9,,
1337,Facebook,fa_3280069602,https://facebook.com/lighthouse_ph/492662,2023-12-19 18:18:00,Tuesday,18,EducationalContent,Video,Each story of healing starts with your support. Give today.,#GiveHope #ChildRights #EndTrafficking,1,3,False,,AwarenessRaising,Emotional,59,False,,False,,15447,13460,230,54,25,0,67,,0.0267,462,1,11477.45,9023,,,,
1338,Instagram,in_5616533577,https://instagram.com/lighthouse_ph/842749,2023-11-14 19:10:00,Tuesday,19,ImpactStory,Photo,We've seen miracles happen with your generosity. Be part of the next one.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,False,,CampaignLaunch,Hopeful,73,False,,False,,13943,12405,813,94,137,115,205,6624,0.0794,693,1,17065.55,6175,,,,
1339,TikTok,ti_3887580924,https://tiktok.com/lighthouse_ph/315829,2023-11-21 19:35:00,Tuesday,19,FundraisingAppeal,Reel,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=tiktok,#TogetherWeRise #GirlsAreStrong #DonateNow,1,0,True,SignUp,AwarenessRaising,Inspirational,120,False,GivingTuesday,True,2664.19,309058,274359,22885,3556,2306,3462,2846,214460,0.1212,30415,1,26090.29,12913,282.7,206.6,,
1340,Facebook,fa_5470939104,https://facebook.com/lighthouse_ph/978683,2023-11-21 19:48:00,Tuesday,19,EventPromotion,Text,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=facebook",#TogetherWeRise #GirlsAreStrong #DonateNow,1,2,True,Donate,Health,Urgent,115,True,,False,,9973,8532,422,92,45,0,143,,0.0813,1130,5,107900.56,9057,,,,
1341,Twitter,tw_8601858421,https://twitter.com/lighthouse_ph/983241,2023-11-28 19:57:00,Tuesday,19,EducationalContent,Photo,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=twitter",#BeTheLight #SupportSurvivors #SafeHouse,1,1,True,FollowUs,SafehouseLife,Informative,102,False,YearEndDrive2025,False,,16108,14335,550,115,115,0,134,,0.0674,564,0,0.0,3361,,,,
1342,YouTube,yo_8162102928,https://youtube.com/lighthouse_ph/144146,2023-11-28 19:46:00,Tuesday,19,ThankYou,Video,Each story of healing starts with your support. Give today.,,0,2,False,,EventRecap,Grateful,59,False,EasterAppeal,False,,7705,6560,199,48,44,0,70,2309,0.0616,675,2,10357.71,6858,372.9,183.2,6858,
1343,WhatsApp,wh_1110125417,https://whatsapp.com/lighthouse_ph/694469,2023-11-28 19:50:00,Tuesday,19,Campaign,Video,These girls are proof that healing is possible. Support their journey.,,0,0,False,,Reintegration,Emotional,70,False,,False,,6124,4626,104,57,50,0,59,,0.0805,477,14,212924.35,2654,,,,1241
1344,LinkedIn,li_1689737876,https://linkedin.com/lighthouse_ph/685606,2023-12-05 19:11:00,Tuesday,19,ImpactStory,Text,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=linkedin,,0,0,True,Share,Gratitude,Celebratory,110,False,,False,,5216,3857,112,23,34,0,27,,0.0603,388,3,40916.63,3810,,,,
1345,Instagram,in_6800756648,https://instagram.com/lighthouse_ph/945044,2023-12-05 19:49:00,Tuesday,19,FundraisingAppeal,Reel,"The road to recovery is long, but together we walk it.",#GiveHope #ChildRights #EndTrafficking,1,1,False,,DonorImpact,Hopeful,54,False,,False,,25408,22650,1382,120,153,141,289,15363,0.0748,1360,4,67817.18,5965,,,,
1346,TikTok,ti_6814525223,https://tiktok.com/lighthouse_ph/239494,2023-12-12 19:28:00,Tuesday,19,EventPromotion,Reel,Every peso you give builds a safer tomorrow. Help us keep our doors open.,#LighthousePH #ProtectChildren #HumanTrafficking,1,2,False,,Education,Inspirational,73,True,,False,,103571,86916,7554,1233,1368,492,1013,52061,0.1317,20780,2,7354.73,12875,555.1,44.5,,
1347,Facebook,fa_7924434374,https://facebook.com/lighthouse_ph/978634,2023-12-12 19:47:00,Tuesday,19,EducationalContent,Text,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=facebook",#GiveHope #ChildRights #EndTrafficking,1,1,True,Donate,CampaignLaunch,Urgent,103,False,GivingTuesday,False,,7838,6063,249,40,53,0,49,,0.0764,240,0,0.0,9353,,,,
1348,Twitter,tw_2533621911,https://twitter.com/lighthouse_ph/826871,2023-12-19 19:28:00,Tuesday,19,ThankYou,Photo,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=twitter,#LighthousePH #ProtectChildren #HumanTrafficking,1,3,True,SignUp,AwarenessRaising,Informative,121,False,,False,,20529,15330,158,54,30,0,68,,0.0228,401,1,12704.21,3692,,,,
1349,YouTube,yo_7952718586,https://youtube.com/lighthouse_ph/621281,2023-12-19 19:08:00,Tuesday,19,Campaign,Video,"Your donation is not just money — it's hope, safety, and a future.",,0,1,False,,Health,Grateful,66,False,,True,4628.66,60652,41012,1588,443,453,0,609,16896,0.075,2777,4,43266.43,7282,366.9,33.4,7282,
1350,WhatsApp,wh_7236772367,https://whatsapp.com/lighthouse_ph/664548,2023-12-19 19:10:00,Tuesday,19,ImpactStory,Text,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,True,SignUp,SafehouseLife,Emotional,106,False,YearEndDrive2025,False,,1681,1394,38,21,15,0,22,,0.0904,155,7,201676.3,2665,,,,340
1351,LinkedIn,li_5250257476,https://linkedin.com/lighthouse_ph/976336,2023-12-26 19:44:00,Tuesday,19,FundraisingAppeal,Link,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,SignUp,EventRecap,Celebratory,122,False,,False,,1145,918,14,6,4,0,5,,0.0417,60,8,283921.12,3717,,,,
1352,Instagram,in_6413830193,https://instagram.com/lighthouse_ph/310351,2023-12-26 19:11:00,Tuesday,19,EventPromotion,Photo,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=instagram,#SurvivorStrong #BeTheChange #HopeForGirls,1,2,True,FollowUs,Reintegration,Hopeful,120,True,,False,,16693,12551,627,63,70,27,106,8203,0.0663,1511,2,40556.21,6247,,,,
1353,WhatsApp,wh_5104750512,https://whatsapp.com/lighthouse_ph/297637,2023-11-21 20:14:00,Tuesday,20,Campaign,Photo,Help us give more girls the safety and love they deserve.,,0,0,False,,EventRecap,Urgent,57,False,,True,1659.96,6637,5446,196,33,45,0,66,,0.1007,931,3,330897.37,2247,,,,1278
1354,LinkedIn,li_2251686384,https://linkedin.com/lighthouse_ph/466009,2023-11-28 20:40:00,Tuesday,20,ImpactStory,Video,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=linkedin,,0,2,True,LearnMore,Reintegration,Informative,119,False,,False,,1925,1463,33,10,6,0,13,,0.0455,77,1,39407.24,3759,,,,
1355,Instagram,in_3538897827,https://instagram.com/lighthouse_ph/988955,2023-11-28 20:43:00,Tuesday,20,FundraisingAppeal,Video,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=instagram,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,LearnMore,Gratitude,Grateful,111,False,EasterAppeal,False,,29511,23225,928,198,131,92,173,16461,0.0675,1226,6,106661.06,6241,,,,
1356,TikTok,ti_4001759769,https://tiktok.com/lighthouse_ph/653176,2023-12-05 20:33:00,Tuesday,20,EventPromotion,Video,"Your donation is not just money — it's hope, safety, and a future.",#GiveHope #ChildRights #EndTrafficking,1,3,False,,DonorImpact,Emotional,66,False,GivingTuesday,False,,60783,53857,4434,788,409,184,637,31270,0.1305,9942,3,40011.75,12710,503.8,68.6,,
1357,Facebook,fa_4911263963,https://facebook.com/lighthouse_ph/203442,2023-12-05 20:05:00,Tuesday,20,EducationalContent,Text,Help us give more girls the safety and love they deserve.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,False,,Education,Celebratory,57,False,YearEndDrive2025,False,,9714,7168,128,22,20,0,40,,0.0278,251,1,4575.49,9563,,,,
1358,Twitter,tw_9534467201,https://twitter.com/lighthouse_ph/966723,2023-12-05 20:29:00,Tuesday,20,ThankYou,Text,One donation. One changed life. Will you be the change today?,#GiveHope #ChildRights #EndTrafficking,1,0,False,,CampaignLaunch,Hopeful,61,False,,False,,18739,13145,377,119,35,0,77,,0.0534,1207,1,10935.69,3317,,,,
1359,YouTube,yo_6914735880,https://youtube.com/lighthouse_ph/983566,2023-12-12 20:14:00,Tuesday,20,Campaign,Video,Every peso you give builds a safer tomorrow. Help us keep our doors open.,,0,3,False,,AwarenessRaising,Inspirational,73,True,,False,,26300,19875,492,72,117,0,158,8671,0.0429,1309,4,59547.0,7261,543.6,247.8,7261,
1360,WhatsApp,wh_6525213275,https://whatsapp.com/lighthouse_ph/997065,2023-12-12 20:31:00,Tuesday,20,ImpactStory,Photo,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,FollowUs,Health,Urgent,103,True,YearEndDrive2025,False,,1929,1688,43,12,12,0,31,,0.0872,130,13,249867.44,2641,,,,387
1361,LinkedIn,li_5908111274,https://linkedin.com/lighthouse_ph/726001,2023-12-19 20:36:00,Tuesday,20,FundraisingAppeal,Link,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,Donate,SafehouseLife,Informative,110,False,,False,,3359,2213,30,8,4,0,14,,0.0378,49,6,135766.07,3644,,,,
1362,Instagram,in_6129647344,https://instagram.com/lighthouse_ph/789975,2023-12-19 20:49:00,Tuesday,20,EventPromotion,Photo,One donation. One changed life. Will you be the change today?,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,False,,EventRecap,Grateful,61,False,GivingTuesday,True,563.95,36028,31721,1689,215,293,158,251,14144,0.081,1529,0,0.0,5841,,,,
1363,TikTok,ti_9604627456,https://tiktok.com/lighthouse_ph/161255,2023-12-26 20:46:00,Tuesday,20,EducationalContent,Reel,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=tiktok,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,True,FollowUs,Reintegration,Emotional,99,False,GivingTuesday,False,,74870,50749,3636,1015,848,380,559,38100,0.1366,10583,0,0.0,12781,493.8,234.1,,
1364,Facebook,fa_4859357762,https://facebook.com/lighthouse_ph/576287,2023-12-26 20:07:00,Tuesday,20,ThankYou,Video,Every peso you give builds a safer tomorrow. Help us keep our doors open.,#SurvivorStrong #BeTheChange #HopeForGirls,1,0,False,,Gratitude,Celebratory,73,False,,False,,7964,6403,233,59,47,0,66,,0.0622,405,2,26231.71,9348,,,,
1365,Twitter,tw_7237631715,https://twitter.com/lighthouse_ph/507311,2023-12-26 20:34:00,Tuesday,20,Campaign,Photo,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=twitter,#LighthousePH #ProtectChildren #HumanTrafficking,1,3,True,Share,DonorImpact,Hopeful,109,False,YearEndDrive2025,False,,10269,6784,130,40,14,0,38,,0.0339,185,4,79623.89,3604,,,,
1366,YouTube,yo_5901981439,https://youtube.com/lighthouse_ph/213927,2024-01-02 20:29:00,Tuesday,20,ImpactStory,Video,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=youtube",,0,1,True,FollowUs,Education,Inspirational,114,True,GivingTuesday,False,,27594,22967,1216,205,191,0,405,15985,0.0865,2109,4,85866.26,7198,339.4,143.9,7198,
1367,WhatsApp,wh_7061443251,https://whatsapp.com/lighthouse_ph/591341,2024-01-02 20:57:00,Tuesday,20,FundraisingAppeal,Video,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=whatsapp,,0,1,True,LearnMore,CampaignLaunch,Urgent,106,False,,True,2229.31,12639,8290,227,155,102,0,166,,0.1052,1274,10,674731.68,2505,,,,2051
1368,Twitter,tw_8852293329,https://twitter.com/lighthouse_ph/598165,2023-11-28 21:15:00,Tuesday,21,ThankYou,Link,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=twitter,#GiveHope #ChildRights #EndTrafficking,1,0,True,FollowUs,Education,Grateful,118,False,YearEndDrive2025,True,539.01,8552,7550,279,88,86,0,71,,0.0787,355,2,13905.35,3537,,,,
1369,YouTube,yo_6931131419,https://youtube.com/lighthouse_ph/497798,2023-12-05 21:21:00,Tuesday,21,Campaign,Video,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,Donate,CampaignLaunch,Emotional,121,True,,True,4596.04,58586,44958,2665,739,485,0,404,23488,0.0928,6816,0,0.0,6919,301.8,233.6,6919,
1370,WhatsApp,wh_3872920236,https://whatsapp.com/lighthouse_ph/765030,2023-12-05 21:37:00,Tuesday,21,ImpactStory,Video,"The road to recovery is long, but together we walk it.",,0,2,False,,AwarenessRaising,Celebratory,54,False,,True,4522.95,15231,13272,464,215,73,0,123,,0.0976,1230,0,0.0,2859,,,,2412
1371,LinkedIn,li_3789173738,https://linkedin.com/lighthouse_ph/834543,2023-12-12 21:20:00,Tuesday,21,FundraisingAppeal,Link,Help us give more girls the safety and love they deserve.,,0,0,False,,Health,Hopeful,57,False,YearEndDrive2025,False,,3970,3564,60,23,18,0,10,,0.0374,130,0,0.0,3937,,,,
1372,Instagram,in_8180772669,https://instagram.com/lighthouse_ph/830706,2023-12-12 21:19:00,Tuesday,21,EventPromotion,Reel,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=instagram,#GiveHope #ChildRights #EndTrafficking,1,0,True,FollowUs,SafehouseLife,Inspirational,111,False,,False,,14945,9831,699,148,44,68,104,3930,0.0886,1048,3,25730.25,6063,,,,
1373,TikTok,ti_1319608411,https://tiktok.com/lighthouse_ph/491526,2023-12-12 21:24:00,Tuesday,21,EducationalContent,Reel,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=tiktok,#BeTheLight #SupportSurvivors #SafeHouse,1,3,True,SignUp,EventRecap,Urgent,104,True,EasterAppeal,False,,94646,67829,5468,1411,825,734,928,47845,0.1488,17245,0,0.0,12791,67.0,178.0,,
1374,Facebook,fa_4979553207,https://facebook.com/lighthouse_ph/294589,2023-12-19 21:15:00,Tuesday,21,ThankYou,Photo,Help us give more girls the safety and love they deserve.,#SurvivorStrong #BeTheChange #HopeForGirls,1,0,False,,Reintegration,Informative,57,False,GivingTuesday,False,,18112,16160,383,60,70,0,101,,0.0376,354,0,0.0,9312,,,,
1375,Twitter,tw_1027115821,https://twitter.com/lighthouse_ph/284393,2023-12-19 21:05:00,Tuesday,21,Campaign,Link,One donation. One changed life. Will you be the change today?,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,False,,Gratitude,Grateful,61,True,,False,,13711,10543,409,64,61,0,138,,0.0745,1411,0,0.0,3532,,,,
1376,YouTube,yo_3278698545,https://youtube.com/lighthouse_ph/786651,2023-12-26 21:12:00,Tuesday,21,ImpactStory,Video,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,SignUp,DonorImpact,Emotional,118,False,EasterAppeal,True,1341.72,18728,14021,980,150,143,0,268,5736,0.1122,1377,2,75576.63,7333,537.6,209.8,7333,
1377,WhatsApp,wh_8901559463,https://whatsapp.com/lighthouse_ph/572684,2023-12-26 21:18:00,Tuesday,21,FundraisingAppeal,Text,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=whatsapp,,0,3,True,Donate,Education,Celebratory,106,False,,True,3900.43,13573,11252,351,183,198,0,181,,0.1247,2134,0,0.0,2268,,,,3691
1378,LinkedIn,li_2942082903,https://linkedin.com/lighthouse_ph/248984,2024-01-02 21:22:00,Tuesday,21,EventPromotion,Video,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,Share,CampaignLaunch,Hopeful,106,False,GivingTuesday,False,,1376,1015,20,5,6,0,9,,0.0469,92,4,61434.91,3918,,,,
1379,Instagram,in_2192581843,https://instagram.com/lighthouse_ph/299172,2024-01-02 21:47:00,Tuesday,21,EducationalContent,Carousel,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=instagram,#LighthousePH #ProtectChildren #HumanTrafficking,1,2,True,Donate,AwarenessRaising,Inspirational,109,False,,False,,16719,14283,1026,107,64,86,143,5697,0.0871,1550,0,0.0,5865,,,,
1380,TikTok,ti_3573182872,https://tiktok.com/lighthouse_ph/655364,2024-01-02 21:31:00,Tuesday,21,ThankYou,Reel,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=tiktok,#BeTheLight #SupportSurvivors #SafeHouse,1,0,True,LearnMore,Health,Urgent,104,False,,True,1954.77,108437,84547,6315,837,964,1128,1652,39677,0.1152,9407,1,11315.0,12833,190.7,221.6,,
1381,Facebook,fa_4914351005,https://facebook.com/lighthouse_ph/842501,2024-01-09 21:51:00,Tuesday,21,Campaign,Video,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=facebook",#SurvivorStrong #BeTheChange #HopeForGirls,1,0,True,FollowUs,SafehouseLife,Informative,103,False,EasterAppeal,False,,17428,15260,303,47,42,0,98,,0.0335,789,2,11431.66,9389,,,,
1382,Twitter,tw_5909505663,https://twitter.com/lighthouse_ph/988954,2024-01-09 21:37:00,Tuesday,21,ImpactStory,Link,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=twitter,#BeTheLight #SupportSurvivors #SafeHouse,1,3,True,LearnMore,EventRecap,Grateful,121,False,,False,,16501,11061,197,52,55,0,86,,0.0359,356,1,24444.47,3832,,,,
1383,TikTok,ti_6909913269,https://tiktok.com/lighthouse_ph/834680,2023-12-05 22:49:00,Tuesday,22,EducationalContent,Video,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=tiktok,#SurvivorStrong #BeTheChange #HopeForGirls,1,2,True,LearnMore,SafehouseLife,Celebratory,104,False,GivingTuesday,False,,150419,115999,7153,1966,860,1409,2072,51945,0.1078,7388,2,5548.98,12956,496.6,18.1,,
1384,Facebook,fa_5847023855,https://facebook.com/lighthouse_ph/117779,2023-12-12 22:16:00,Tuesday,22,ThankYou,Video,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=facebook,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,Donate,EventRecap,Hopeful,119,False,GivingTuesday,False,,9327,6428,315,52,77,0,77,,0.0836,427,5,120045.14,9224,,,,
1385,Twitter,tw_4065164092,https://twitter.com/lighthouse_ph/620803,2023-12-12 22:07:00,Tuesday,22,Campaign,Text,Help us give more girls the safety and love they deserve.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,3,False,,Reintegration,Inspirational,57,True,,False,,16003,12987,363,41,50,0,102,,0.0494,867,1,31001.95,3696,,,,
1386,YouTube,yo_2926284873,https://youtube.com/lighthouse_ph/220847,2023-12-19 22:04:00,Tuesday,22,ImpactStory,Video,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,Donate,Gratitude,Urgent,109,True,EasterAppeal,False,,14949,12522,536,122,100,0,167,6235,0.0781,716,2,61868.0,7050,464.8,262.6,7050,
1387,WhatsApp,wh_1291892607,https://whatsapp.com/lighthouse_ph/309845,2023-12-19 22:14:00,Tuesday,22,FundraisingAppeal,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,True,SignUp,DonorImpact,Informative,122,False,,False,,2105,1490,52,17,21,0,30,,0.1174,92,11,176926.93,2245,,,,498
1388,LinkedIn,li_4585534657,https://linkedin.com/lighthouse_ph/890806,2023-12-19 22:37:00,Tuesday,22,EventPromotion,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,SignUp,Education,Grateful,122,False,,True,4467.41,6651,4676,148,55,40,0,38,,0.0698,435,2,40728.01,4140,,,,
1389,Instagram,in_6597934134,https://instagram.com/lighthouse_ph/586308,2023-12-26 22:38:00,Tuesday,22,EducationalContent,Reel,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=instagram,#GiveHope #ChildRights #EndTrafficking,1,3,True,Share,CampaignLaunch,Emotional,120,False,,False,,22180,17254,710,194,154,134,130,10095,0.072,2014,3,28446.07,6035,,,,
1390,TikTok,ti_9923542410,https://tiktok.com/lighthouse_ph/212471,2023-12-26 22:03:00,Tuesday,22,ThankYou,Video,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=tiktok,#LighthousePH #ProtectChildren #HumanTrafficking,1,0,True,Share,AwarenessRaising,Celebratory,108,True,EasterAppeal,False,,144705,108115,8200,2413,1493,540,2015,62751,0.1254,12576,1,15563.08,12560,534.1,258.0,,
1391,Facebook,fa_5904157227,https://facebook.com/lighthouse_ph/579123,2024-01-02 22:39:00,Tuesday,22,Campaign,Photo,Our girls are thriving because of people like you. Thank you.,#GiveHope #ChildRights #EndTrafficking,1,0,False,,Health,Hopeful,61,False,GivingTuesday,False,,8884,7208,325,53,65,0,68,,0.0793,315,0,0.0,8984,,,,
1392,Twitter,tw_8207037887,https://twitter.com/lighthouse_ph/131350,2024-01-02 22:59:00,Tuesday,22,ImpactStory,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=twitter,#BeTheLight #SupportSurvivors #SafeHouse,1,1,True,Donate,SafehouseLife,Inspirational,121,True,,False,,16115,12720,320,101,69,0,130,,0.0555,515,0,0.0,3922,,,,
1393,YouTube,yo_5498095763,https://youtube.com/lighthouse_ph/481718,2024-01-09 22:02:00,Tuesday,22,FundraisingAppeal,Video,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=youtube,,0,3,True,FollowUs,EventRecap,Urgent,121,False,YearEndDrive2025,False,,28155,24469,759,144,183,0,343,9641,0.064,2404,1,96823.52,7275,80.4,119.7,7275,
